Municipality_ID,Municipality,Province,Year,Region_Group,Population,Bankrupt,Total Revenues_pc,"Current Tax, Contribution & Equalization Revenues_pc",Non‑Tax Revenues_pc,Current Transfers_pc,Revenues from Financial Asset Reduction_pc,Capital Revenues_pc,Treasurer/Cashier Advances_pc,Third‑Party & Giro Revenues_pc,Loan Uptake_pc,Total Expenses_pc,Administrative Deficit_pc,Public Debt_pc,Funds & Reserves_pc,Financial Advances_pc,Land Planning & Housing_pc,"Agriculture, Agri‑food Policies & Fisheries_pc",Economic Development & Competitiveness_pc,Energy & Diversification of Sources_pc,Sustainable Development & Environmental Protection_pc,Transport & Right to Mobility_pc,Tourism_pc,Justice_pc,Public Order & Safety_pc,Education & Right to Study_pc,"Social Rights, Policies & Family_pc",Employment & Vocational Training_pc,"Youth Policies, Sports & Leisure_pc",Civil Rescue_pc,Health Protection_pc,Cultural Heritage Protection & Enhancement_pc,"Institutional, General & Management Services_pc",Services for Third Parties_pc,Relations with Other Local Authorities_pc,International Relations_pc,Municipal Fragility Index (MFI) - (Decile),Employment rate (20-64 years),Population aged 25-64 with an educational qualification no higher than lower secondary education,Population growth rate
61097,VALLE DI MADDALONI,CE,2020,Sud,2719,1,1487.2534019860243,390.0919455682236,109.1588819418904,74.14968738506803,0.0,274.61198970209637,523.2776756160353,115.96322177271055,0.0,1487.2534019860243,,77.32769400514896,,570.2949613828614,39.032732622287604,0.0,0.8113276940051489,0.0,314.6980507539537,59.47407134976094,0.900331004045605,,39.44428098565649,17.692166237587347,8.283192350128724,0.0,6.37219566016918,0.0,,0.4442809856564914,235.3104082383229,117.16734093416697,0.0,0.0,7,55.27,41.99,-57.13
80056,PALIZZI,RC,2020,Sud,2393,1,16055.157542833264,1241.9164229001253,992.7141663184287,340.1633932302549,0.0,11063.613873798578,459.67404931048895,1941.7768491433346,15.298788132051818,16531.089845382365,27.57835353113247,96.86585875470121,68.56916005014627,459.67404931048895,1550.1420810697869,0.0,17.115336397826994,923.8742164646886,3129.3681571249476,7109.149185123276,65.52068533221897,0.0,51.40618470539072,167.45716673631426,62.73464270789803,0.0,247.21730045967405,0.0,0.0,98.90472210614291,574.9941496030087,1908.0969494358546,0.0,0.0,10,47.63,34.47,-47.88
63023,CASORIA,,2020,Sud,76791,1,1358.520165123517,481.1224101782761,52.242554466018156,74.6406479926033,0.0,24.15849513614877,111.34424607050305,562.5301923402482,52.481631962078886,1378.6185230039978,,4.181557734630361,0.0,111.34424607050305,7.074891588858069,0.0,1.311078121133987,13.799976559753096,235.60083863994478,13.953197640348478,0.0,2.2336862392728314,34.92380617520282,45.62125769946999,79.27353465900951,0.0,0.7621075386438515,4.886952898126083,0.0,0.33802138271412013,271.15221835892225,552.1611256527458,0.0,0.0,10,48.49,46.21,-69.02
86011,LEONFORTE,EN,2020,Isole,12962,1,1486.0088720876408,363.3584323406882,62.81800648048141,509.9405184385126,0.0,144.99043357506557,115.72288227125443,227.6654837216479,61.51303811140256,1479.656997376948,0.0,0.0,83.70043203209381,115.72288227125443,45.27920074062644,0.0771485881808363,10.642802036722728,0.0,180.45101064650518,73.41791390217558,2.881114025613331,0.6087023607467983,44.817929331893225,54.34878876716556,237.79902792778893,0.0,1.8173892917759604,1.3963894460731368,0.6133312760376485,14.051920999845702,375.6364758524919,236.3945378799568,0.0,0.0,10,47.81,55.09,-74.87
57055,POGGIO NATIVO,RI,2020,Centro,2549,1,721.6131816398588,489.1271086700667,82.10278540604159,41.359748921145545,0.0,34.42134170262848,0.0,74.60219693997647,0.0,765.1475088269909,,133.89250686543744,,,4.2369556688897605,0.0,0.0,0.0,225.40054923499412,27.098077677520596,0.0,0.0,12.595919968615144,91.72499019223226,12.050608081600627,0.0,2.395056885052962,,0.0,1.621027854060416,181.4362495096116,72.69635151039624,0.0,0.0,8,60.63,37.32,60.4
89004,BUSCEMI,SR,2020,Isole,1007,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,51.59,40.78,-49.69
61033,DRAGONI,CE,2020,Sud,2105,1,11588.483610451307,1382.6802850356294,729.4902612826603,129.2855106888361,0.0,7549.163420427553,522.5653206650832,1015.7904988123515,259.5083135391924,10680.99002375297,8.232779097387173,245.2745843230404,2.9714964370546317,542.8014251781473,971.9401425178147,1.9002375296912113,22.523040380047505,86.60142517814727,2746.506888361045,1828.8332541567695,99.59287410926366,0.0,124.32589073634205,99.25558194774347,312.1814726840855,0.0,773.1814726840855,0.7805225653206651,0.0,0.0,1749.538242280285,1072.7824228028503,0.0,0.0,7,54.3,34.42,-40.84
72024,GRUMO APPULA,BA,2020,Sud,12638,1,4640.045893337553,780.8487102389619,182.79118531413198,796.7161734451654,1.4799810096534263,1645.731998733977,158.2528881152081,1006.725193859788,67.49984174711189,4818.374901091945,19.06266814369362,33.066782718784616,13.35504035448647,158.2528881152081,273.99881310333916,17.933692039879727,6.685076752650736,0.0,868.3977686342776,105.35496122804241,0.5333913593923089,0.0,121.61718626364932,250.09423959487262,1036.9277575565754,0.0,46.43756923563855,0.0,0.0,111.07928469694572,648.7913435670201,1125.8491849976263,0.0,0.0,8,52.96,45.41,-47.79
64073,PIETRASTORNINA,AV,2020,Sud,1495,1,2170.008026755853,589.1478260869566,91.54916387959867,91.15050167224081,0.0,90.80267558528428,629.0969899665552,522.4414715719064,155.81939799331104,2170.008026755853,,69.6989966555184,0.0,768.5056856187291,163.85685618729096,0.0,0.0,0.0,98.65351170568562,151.45150501672242,0.0,0.0,57.83010033444816,51.99732441471572,13.248829431438127,1.6722408026755853,0.8648829431438128,0.0,0.006020066889632107,4.218060200668896,307.31505016722406,480.68829431438127,0.0,0.0,7,53.62,36.4,3.18
60010,ARPINO,FR,2020,Centro,7093,1,2431.6120118426616,518.5034541096855,91.76596644579162,88.04370506132807,0.0,183.51557873960243,0.0,1523.0152262794304,26.76822219089243,2449.4570703510503,,135.89778655011983,,,2.676159593965882,,7.20625969265473,0.0,153.3096010150853,66.80501903284929,4.370506132806993,0.0,52.67446778514028,66.34442408007895,85.35020442689977,0.0,,0.5639362752009023,0.0,24.58141829973213,243.72931058790357,1603.3279289440293,2.620047934583392,0.0,6,62.85,20.77,-12.07
80014,BRANCALEONE,RC,2020,Sud,3542,1,3207.741389045737,589.7730095990966,75.70158102766798,174.72699040090345,0.0,264.64793901750426,0.0,2102.891869000565,0.0,3335.8046301524564,,67.1171654432524,0.0,1.33201581027668,213.29757199322415,0.0,0.0,0.0,386.2456239412761,0.0,0.9881422924901185,0.0,46.49491812535291,19.19904009034444,144.15076228119707,0.0,3.7052512704686618,0.0,0.0,0.7882552230378317,359.9714850367024,2092.5143986448334,0.0,0.0,9,52.67,38.03,-50.12
78008,ALTILIA,CS,2020,Sud,696,1,2725.0402298850577,255.28591954022988,194.5301724137931,544.308908045977,0.0,142.31752873563218,1041.2399425287356,547.3591954022988,0.0,2725.0402298850577,,64.81752873563218,,1002.0862068965517,118.47413793103448,0.0,87.72270114942529,,301.1652298850575,,0.0,0.0,44.40948275862069,39.58477011494253,49.82183908045977,0.0,0.5747126436781609,0.0,0.0,49.258620689655174,453.9310344827586,513.1954022988506,0.0,0.0,8,47.02,42.47,-48.26
83083,SANTA DOMENICA VITTORIA,ME,2020,Isole,930,1,19181.537634408603,1891.6096774193547,995.0688172043011,1147.889247311828,0.0,7986.274193548387,1720.4301075268818,5053.8967741935485,386.3698924731183,17042.694623655912,0.0,80.71935483870968,64.51612903225806,1720.4301075268818,253.91397849462365,0.0,0.0,11.59032258064516,2733.437634408602,136.0483870967742,0.21505376344086022,0.0,37.91935483870968,3481.4612903225807,138.98709677419356,0.0,1365.3129032258064,277.5268817204301,0.0,0.0,1660.8451612903225,5079.7698924731185,0.0,0.0,9,56.74,45.95,-113.99
80008,BENESTARE,RC,2020,Sud,2533,1,948.6683774180814,187.29293328069483,59.03868930122385,500.72956968022106,0.0,96.8258981444927,0.0,100.16107382550335,4.620607974733518,953.7883932096329,,63.23213580734307,0.0,0.0,7.517962889853928,0.0,0.0,0.0,162.4050532964864,0.0,0.0,0.0,28.95223055665219,29.397157520726413,301.2727990525069,0.0,0.0,0.0,0.0,6.601658112909593,248.53691275167785,105.87208843268851,0.0,0.0,10,59.67,47.49,-12.87
86002,AIDONE,EN,2020,Isole,4825,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,48.52,41.35,-94.99
88005,ISPICA,RG,2020,Isole,16317,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,53.41,44.25,63.72
82073,TRABIA,PA,2020,Isole,10496,1,6920.200076219512,1080.491425304878,332.0267721036585,279.8647103658537,0.0,4338.646722560976,714.5579268292682,174.61251905487805,0.0,6917.085461128048,15.813833841463415,91.47465701219512,11.09546493902439,642.8111661585366,893.1325266768292,0.0,5.30078125,205.43673780487805,2791.070788871951,553.5446836890244,23.85080030487805,0.0,51.07802972560975,50.73418445121951,266.5158155487805,0.0,726.9122522865854,1.2702934451219512,2.2865853658536586,3.563166920731707,419.8631859756098,177.1443407012195,0.0,0.0,9,44.41,50.87,19.91
78002,ACQUAPPESA,CS,2021,Sud,1838,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,47.35,32.52,-40.63
78131,SANT'AGATA DI ESARO,CS,2021,Sud,1807,1,9479.88931931378,978.9535141117875,554.1781959048146,455.4709463198672,0.0,4605.277808522413,1936.9120088544548,913.5434421693415,35.55340343110127,9088.510791366907,10.456004427227448,29.61372440509131,5.534034311012729,2046.7742114001107,2114.285002767017,2.7670171555063643,2.3420033204205866,174.98671831765358,1078.8317653569452,308.6458218040952,0.7122302158273381,0.0,107.87548422800221,1639.3868289983398,251.9131156613171,0.0,7.312672938572219,5.704482567791921,0.0,35.4775871610404,362.9131156613171,913.4355285002767,0.0,0.0,10,37.9,51.23,-67.97
87057,MANIACE,CT,2021,Isole,3747,1,2363.5463037096342,304.75313584200694,59.863090472377905,274.2823592207099,0.0,384.61462503336,665.8961836135575,386.8139845209501,287.32319188684284,2319.542834267414,,51.19802508673605,,913.8038430744596,49.72778222578062,0.4464905257539365,,9.480117427275154,313.4630370963437,151.3298638911129,0.0,0.0,28.986122231118227,30.125700560448358,50.37576728049106,0.0,70.90605817987723,1.4320789965305578,0.0,1.3333333333333333,270.4384841206298,376.49639711769413,,0.0,10,51.96,63.13,-28.5
79043,DECOLLATURA,CZ,2021,Sud,3137,1,961.638189352885,435.8963978323239,17.14281160344278,279.2613962384444,0.0,147.69780044628627,0.0,81.63978323238763,0.0,818.7497609180746,,48.77366911061524,,,2.200828817341409,0.0,6.349059611093401,,138.51291042397196,27.533949633407715,0.0,0.0,,161.24003825310805,120.64297099139306,0.0,46.992349378387,0.9403889065986611,0.0,,186.43927319094678,79.12432260121135,0.0,0.0,9,51.41,32.75,-45.48
83050,MILITELLO ROSMARINO,ME,2021,Isole,1269,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,51.78,44.91,-33.61
6100,MONGIARDINO LIGURE,AL,2021,Nord-ovest,156,1,5467.352564102564,1290.6474358974358,178.25641025641025,135.92307692307693,0.0,1736.7115384615386,0.0,683.0320512820513,1442.7820512820513,4967.948717948718,,96.26923076923077,,,181.2051282051282,0.0,0.0,0.0,1525.3397435897436,1221.371794871795,0.0,0.0,0.0,33.23076923076923,141.18589743589743,0.0,0.0,0.0,0.0,387.71153846153845,843.6923076923077,537.9487179487179,0.0,0.0,7,68.35,36.99,38.67
78017,BISIGNANO,CS,2021,Sud,10051,1,2484.66411302358,396.1615759625908,81.91752064471197,196.92478360362153,0.0,220.26305840214903,590.9587105760621,994.84200577057,3.596557556462044,2497.1563028554374,,54.582230623818525,,592.9421948064869,31.805094020495474,0.0,5.211322256491892,22.897821112327133,218.20366132723112,44.150930255695954,0.0,0.0,21.493881205850165,71.19271714257287,102.00388021092428,,10.30136304845289,2.8142473385732765,1.4270221868470798,10.388120585016416,313.4326932643518,989.188140483534,5.120982986767486,0.0,9,50.91,40.36,-54.84
63073,SANT'ANTIMO,,2021,Sud,33779,1,3102.8675212410076,334.83957488380355,108.48977175168004,312.57115367536045,0.0,161.08152994464015,0.0,1840.3039166345955,345.58157435092807,2880.646289114539,,17.981082921341663,,,140.0071346102608,0.0,1.0313212350868883,36.37718700968057,305.62491488794814,78.69214600787471,0.0,0.0,26.8764024985938,47.64347671630303,186.73572337843038,0.0,0.526540158086385,0.4871665827881228,0.0,0.6427070073122354,118.38171645104947,1919.6387400455906,0.0,0.0,10,42.64,53.95,-68.08
83097,TAORMINA,ME,2021,Isole,10831,1,2188.04163973779,653.7330809712861,229.2274028252239,1009.195365155572,0.0,106.41750530883574,0.0,189.46819314929368,0.0,1810.6554334779798,,33.364786261656356,,0.0,66.80361924106731,0.0,12.019111808697257,276.9550364693934,569.6609731326747,,20.22250946357677,0.0,70.52802141999815,71.96971655433478,189.55359615917274,0.0,3.0612131843781736,7.242175237743514,0.0,10.597359431262118,296.6097313267473,182.06758378727727,0.0,0.0,5,56.34,32.57,-16.25
102037,SERRA SAN BRUNO,VV,2021,Sud,6584,1,2660.1667679222355,345.7919198055893,144.7647326852977,445.89185905224787,0.0,86.15826245443499,0.0,1241.9322600243013,395.6275820170109,2515.432411907655,,109.90811057108141,0.0,0.0,83.04176792223572,0.3095382746051033,0.0,0.0,519.0627278250304,0.0,0.0,0.0,9.856622114216282,77.98891251518833,44.496810449574724,0.0,12.269896719319563,3.115735115431349,0.0,5.601609963547995,401.96628189550427,1247.81439854192,0.0,0.0,8,48.38,41.06,-71.83
62002,AMOROSI,BN,2021,Sud,2727,1,3576.9127246057938,576.3241657499083,182.15768243491016,390.7257059039237,0.0,32.516685001833515,1295.0971763843052,729.3219655298864,370.7693436010268,3576.9127246057938,,36.68133480014668,,1297.4836817015034,29.762376237623762,0.0,10.53942060872754,,732.6054272093876,81.32599926659333,,0.0,226.57829116244957,31.536120278694536,66.65566556655665,,12.144114411441144,0.6266960029336267,0.0,5.942794279427943,314.62926292629265,730.4015401540154,0.0,0.0,7,56.34,27.99,10.09
61093,TORA E PICCILLI,CE,2021,Sud,863,1,16362.105446118192,1147.1402085747393,525.2282734646582,462.8702201622248,0.0,9780.393974507531,926.9988412514484,3276.6095017381226,242.86442641946698,16166.296639629201,19.791425260718423,29.434530706836618,17.953650057937427,926.9988412514484,1005.5967555040556,12.618771726535341,0.0,1855.2247972190034,672.720741599073,3099.4878331402087,0.0,0.0,20.589803012746234,18.407879490150638,38.038238702201625,0.0,0.0,0.0,0.0,18.146002317497103,5204.911935110081,3246.1657010428735,0.0,0.0,7,55.19,35.24,-17.76
86004,BARRAFRANCA,EN,2021,Isole,12800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,47.56,49.01,-104.48
89009,FLORIDIA,SR,2021,Isole,22665,1,1823.2581954555483,496.7555261416281,146.7257445400397,142.4153540701522,0.0,90.72159717626296,573.5715861460402,181.34299580851533,191.72534745201853,1823.3180675049637,0.0,5.194573130377234,3.487403485550408,728.1825722479595,46.60917714537834,0.0,2.9949260975071694,0.0,269.4515332009707,41.596558570483126,1.5664240017648356,0.0,48.892609750716964,79.44332671519965,124.04544451797926,0.0,33.08960953011251,2.40110302228105,0.0,7.529097727774101,244.01972203838517,184.81394220163247,0.0,0.0,8,47.53,43.59,-59.19
80024,CASIGNANA,RC,2021,Sud,737,1,33598.875169606516,2069.976933514247,5390.223880597015,885.371777476255,0.0,4805.06512890095,5427.40841248304,698.0434192672999,14322.785617367706,32077.846675712346,0.0,241.59565807327002,14126.556309362279,5797.924016282225,1878.607869742198,0.0,2013.9701492537313,0.0,1165.4287652645862,0.0,73.19267299864315,0.0,0.0,173.078697421981,207.8493894165536,253.73134328358208,0.0,505.2523744911805,0.0,2.677069199457259,4954.691994572591,683.2890094979647,0.0,0.0,9,60.05,35.5,-60.61
64045,LUOGOSANO,AV,2021,Sud,1159,1,5260.41932700604,676.013805004314,86.47282139775669,290.4383088869715,0.0,890.688524590164,1194.8369283865402,1810.572044866264,311.39689387402933,5190.421915444349,,173.82916307161346,0.0,1369.411561691113,131.45815358067298,0.0,0.0,114.26143226919758,811.7808455565142,0.0,0.0,0.0,32.04314063848145,16.970664365832615,58.32528041415013,0.0,0.0,0.0,0.0,81.66177739430543,571.4434857635893,1829.237273511648,0.0,0.0,8,53.8,27.71,-56.59
79138,SOVERIA MANNELLI,CZ,2021,Sud,2995,1,5423.868781302171,1114.5325542570952,512.8791318864775,920.4831385642738,0.0,706.3155258764608,1168.6143572621036,234.23539232053423,766.8090150250417,5383.138898163606,83.91619365609348,57.54991652754591,879.0227045075126,1232.4474123539233,85.889816360601,0.0,1.689482470784641,0.0,748.7115191986644,153.13756260434056,0.0,28.465776293823037,39.54390651085142,404.76494156928214,568.9776293823038,0.0,29.312854757929884,196.8991652754591,0.0,23.61636060100167,650.4343906510851,282.67579298831384,0.0,0.0,6,53.88,30.06,-46.76
69043,GUARDIAGRELE,CH,2021,Sud,8881,1,3466.8088053147167,478.88953946627635,93.8734376759374,377.14694291183423,0.0,183.11350073189956,34.44893593063844,2017.8366174980295,281.49983110010135,3202.5462222722667,,12.184100889539467,0.0,34.44893593063844,14.301993018804188,0.0,4.564125661524603,2.099200540479676,173.09514694291184,128.9162256502646,30.850805089516946,0.0,56.12205832676501,84.7829073302556,415.88368426978946,0.0,8.061817362909583,0.644409413354352,0.0,22.284765229140863,193.60668843598694,2020.6993581803852,0.0,0.0,4,64.72,26.07,-31.2
80096,VILLA SAN GIOVANNI,RC,2021,Sud,13534,1,3107.3971479237475,490.4910595537166,184.70821634402247,235.20156642529923,0.0,22.33456479976356,0.0,1785.1822077730162,389.4795330279297,2913.9890645780997,,35.265183981084675,0.0,0.0,2.5854883995862274,0.0,0.07314910595537166,0.0,600.3836264223437,82.57558740948721,2.883109206443032,0.0,39.646593763854,34.50362051130486,94.17755282990986,0.0,0.42116151913698835,1.432761932909709,0.0,2.095684941628491,230.99268508940446,1786.9529333530368,0.0,0.0,6,53.96,26.67,-18.58
87016,FIUMEFREDDO DI SICILIA,CT,2021,Isole,9438,1,1898.1538461538462,408.7833227378682,95.08094935367663,188.1784276329731,0.0,47.049268912905276,2.6929434202161473,1040.811188811189,115.55774528501802,1791.6146429328248,,38.27527018436109,0.0,2.6929434202161473,96.22420004238187,0.0,0.895634668361941,0.03178639542275906,214.40548845094298,0.0,0.10595465140919687,0.0,39.426043653316384,35.41544818817546,47.18584445857173,0.0,5.459737232464505,0.3817546090273363,0.0,2.4038991311718583,278.75037084127996,1029.9604789150244,0.0,0.0,10,47.05,43.33,-45.36
87032,PALAGONIA,CT,2021,Isole,16488,1,5125.002850557981,1564.1586001940805,498.16327025715674,605.2134885977681,0.0,308.36487142164,420.42576419213975,1019.8808830664726,708.7959121785541,4783.649320718098,18.060468219311016,113.24563318777292,12.92600679281902,1122.5775109170306,35.38336972343522,0.3646288209606987,0.0,346.8856744298884,906.4457787481805,68.89216399805919,7.948144104803493,0.0,51.375545851528386,25.969856865599223,485.8933770014556,12.043789422610383,0.0,0.10007278020378457,0.0,0.0,389.0211062590975,1059.0835759340125,145.49308588064048,0.0,10,36.36,59.48,-56.19
83036,ITALA,ME,2021,Isole,1535,1,9824.78045602606,1596.8664495114006,539.3550488599349,857.7641693811075,0.0,2367.244299674267,3458.5895765472314,974.7596091205212,30.201302931596093,7868.009120521173,89.52768729641694,214.78436482084692,6.254071661237785,3257.328990228013,42.40456026058632,0.0,0.0,53.420195439739416,632.6247557003257,378.1648208469055,0.0,0.0,79.25407166123779,663.0117263843648,143.3185667752443,0.0,45.27557003257329,0.0,0.0,0.0,970.0547231270358,1382.1133550488598,0.0,0.0,9,51.28,39.07,-61.6
84026,NARO,AG,2022,Isole,7479,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,45.86,43.94,-52.86
63042,MARIGLIANELLA,,2022,Sud,7921,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,54.17,39.3,3.87
58039,FRASCATI,RM,2022,Centro,22657,1,1292.6649159200247,731.7135543099263,241.13249768283532,103.17363287284283,0.0,70.40199496844242,0.0,143.94222536081566,2.3009665886922366,1346.882332171073,,182.58233658471997,0.0,0.0,42.10301452089862,0.3386591340424593,5.881537714613585,0.0,243.11497550425918,17.278236306660194,0.7679745773933001,0.0,45.69528181136073,100.86653131482544,93.49697665180739,0.0,1.2810169042679966,0.8344882376307543,0.2008650748113166,42.34249900692942,405.64867369907756,164.449353400715,0.0,0.0,2,67.12,22.53,118.46
84011,CANICATTI',AG,2022,Isole,35778,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,46.61,45.56,-0.37
87010,CALATABIANO,CT,2022,Isole,5197,1,2820.707523571291,369.2811237252261,265.38907061766406,298.1110255916875,0.0,63.964210121223786,1144.995959207235,588.0315566673081,90.9345776409467,2658.4710409851837,53.58957090629209,22.986723109486242,4.233211468154705,1144.995959207235,3.693284587261882,0.28862805464691166,,0.0,334.84587261881853,33.961901096786605,0.0,1.9241870309794111,53.764094670001924,20.758322108908985,80.55070232826631,0.0,0.7812199345776409,,0.0,9.794111987685204,357.86126611506637,588.0315566673081,0.0,0.0,10,44.62,51.16,-9.57
78047,CROSIA,CS,2022,Sud,9948,1,2117.8918375552876,390.8268998793727,107.5243264977885,115.76025331724969,0.0,127.13620828307198,723.6514877362284,493.3947527141134,159.5979091274628,2117.8043827905108,,34.890932850824285,0.0,651.1604342581423,94.36972255729795,0.0,1.341978287092883,0.0,332.8449939686369,55.84640128669079,1.0052271813429836,0.0,78.03277040611178,14.460394049055086,73.21582227583434,0.0,2.124949738640933,0.0,1.9405910735826297,1.1862685967028548,288.0175914756735,487.36620426216325,0.0,0.0,8,52.96,42.51,7.77
63002,AFRAGOLA,,2022,Sud,64443,1,1547.585525192806,406.04590102881616,107.7623791567742,161.7873935105442,0.0,30.190649100755707,1.5645764474031314,682.729481867697,157.5051440808156,1655.710767655137,,14.80604565274739,0.0,1.5645764474031314,27.387225920580978,0.0,3.165588194218146,21.171283149449902,413.52823425352636,27.717983334109213,0.0,0.0,44.46158620796673,20.14681191130146,172.12314758779075,2.79476436540819,0.23009481246993468,0.06894464875936875,12.568083422559472,0.010210573685272256,211.43000791397048,682.5361792591902,0.0,0.0,10,44.15,54.5,-54.26
87011,CALTAGIRONE,CT,2022,Isole,37883,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,49.94,40.26,-50.34
78011,AMENDOLARA,CS,2022,Sud,2883,1,3389.352757544225,410.31980575789106,339.616718695803,305.809920221991,0.0,209.90426638917793,394.72181755116196,1728.979882067291,0.0,3881.2688172043013,,130.2001387443635,0.0,244.71696149843913,6.243496357960458,0.0,0.0,0.0,308.8626430801249,279.60180367672564,0.0,0.0,129.55150884495316,145.95143947277143,29.181755116198403,0.0,16.674644467568505,0.0,0.0,0.0,885.605966007631,1704.678459937565,0.0,0.0,8,51.63,35.61,-52.44
68003,BOLOGNANO,PE,2022,Sud,1084,1,3826.10147601476,654.4271217712177,125.31918819188192,75.27583025830258,0.0,675.8182656826568,2064.9132841328415,230.3477859778598,0.0,3830.3533210332102,,61.06180811808118,0.0,2071.713099630996,154.48708487084872,0.0,0.0,15.20110701107011,513.7933579335794,37.412361623616235,0.0,0.0,9.09409594095941,108.869926199262,63.50184501845018,0.0,0.0,16.088560885608857,0.0,1.2841328413284132,545.7564575645756,232.09040590405905,0.0,0.0,6,56.25,38.98,-91.44
83099,TORTORICI,ME,2022,Isole,6155,1,2348.6490658001626,335.45946385052804,90.77757920389926,336.5135662063363,0.0,313.01137286758734,17.68919577579204,1223.9205523964256,31.277335499593825,2315.600812347685,,119.17627944760358,0.0,17.68919577579204,15.275223395613322,0.0,0.0,4.380016246953696,151.39642567018683,59.65930138099107,0.0,0.9125913891145411,20.771730300568642,155.1705930138099,48.161982128350935,0.0,0.0,0.0,0.0,2.3751421608448418,408.86580016246955,1311.766531275386,0.0,0.0,10,55.28,53.44,-89.49
61017,CARINOLA,CE,2022,Sud,7342,1,2286.614001634432,552.8727867066194,25.906020157995098,148.913375102152,0.0,22.67719967311359,121.79664941432853,1406.2179242713157,8.230182511577228,2350.573549441569,,132.2303187142468,0.0,121.79664941432853,28.61536366112776,0.0,0.0,0.0,240.97657314083355,9.005039498774176,0.0,3.924271315717788,29.77254154181422,27.5979297194225,58.54249523290657,0.0,4.804685371833288,0.0,0.0,0.9554617270498502,285.52546989921,1406.8266140016344,0.0,0.0,9,50.1,44.69,-60.98
102018,JOPPOLO,VV,2022,Sud,1913,1,4098.348144276007,297.4286461055933,54.106116048092005,833.8227914270778,0.0,225.18243596445373,300.3983272347099,2387.4098274960793,0.0,5380.286983795087,,181.99059069524307,0.0,274.07318348144275,506.88342916884477,0.0,0.0,0.0,157.66962885520127,7.173026659696811,0.0,0.0,27.157867224255096,48.83899634082593,27.941975953998956,0.0,0.0,0.26136957658128596,0.0,2.692106638787245,1758.4668060637741,2387.138525875588,0.0,0.0,10,43.03,43.51,-122.61
87034,PEDARA,CT,2022,Isole,14673,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,55.54,32.09,122.5
61037,FRIGNANO,CE,2022,Sud,9153,1,651.7233693870862,319.27499180596527,33.993226264612694,45.943406533377036,0.0,39.35900797552715,0.0,68.54113405440839,144.6114934993991,649.2379547689283,,87.5653883972468,0.0,0.0,10.450890418442041,0.0,0.0,0.0,168.29181689063694,38.57620452310718,0.0,0.0,28.354310062274664,46.01671583087512,30.523762700753853,0.0,0.0,2.3359554244509995,0.0,0.0,168.5818857205288,68.54113405440839,0.0,0.0,9,47.48,48.7,13.23
18044,CERETTO LOMELLINA,PV,2022,Nord-ovest,188,1,2816.340425531915,621.8989361702128,91.1063829787234,653.6542553191489,0.0,1087.845744680851,0.0,361.82978723404256,0.0,2720.7021276595747,,2.5425531914893615,0.0,0.0,0.0,0.0,0.0,0.0,54.83510638297872,208.8031914893617,0.0,0.0,13.611702127659575,0.0,502.1914893617021,0.0,0.0,0.0,0.973404255319149,0.0,1581.3563829787233,356.38829787234044,0.0,0.0,8,66.67,47.57,14.49
69013,CASACANDITELLA,CH,2022,Sud,1250,1,11280.5344,1550.86,451.088,130.3248,0.0,5920.1504,2403.9216,675.0256,149.164,10637.948,322.1704,98.1032,28.0,2573.2328,5446.9328,0.0,0.0,0.0,263.384,191.2,0.0,0.0,29.0464,693.1864,85.2256,0.0,0.4,4.3752,0.0,92.0168,437.7768,695.068,0.0,0.0,7,63.88,39.7,-64.61
83035,GUALTIERI SICAMINO',ME,2022,Isole,1710,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,51.09,42.4,-60.2
83044,MALVAGNA,ME,2022,Isole,666,1,15076.028528528528,882.1126126126126,265.1051051051051,819.8783783783783,0.0,1720.8243243243244,3753.7537537537537,7634.354354354355,0.0,15030.527027027027,36.411411411411414,122.97597597597597,50.891891891891895,3753.7537537537537,813.1726726726727,,51.109609609609606,,971.8813813813814,95.67267267267268,116.39489489489489,,41.24174174174174,221.57507507507506,91.0975975975976,0.0,0.7507507507507507,,0.0,3.003003003003003,1062.6531531531532,7634.354354354355,0.0,0.0,10,45.21,43.84,-102.41
